user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,is_retained,DoW,channel_code,is_correct_lang
a100003160,1/12/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003161,1/12/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003162,1/12/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003163,1/12/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003164,1/12/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003165,1/12/2018,Push,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003166,1/12/2018,Facebook,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003167,1/13/2018,Instagram,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003168,1/13/2018,Instagram,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003169,1/13/2018,Facebook,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003170,1/13/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003171,1/13/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003172,1/13/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003173,1/13/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003174,1/14/2018,Push,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003175,1/14/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003176,1/14/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003177,1/14/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003178,1/14/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003179,1/14/2018,Facebook,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003180,1/14/2018,Instagram,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003181,1/15/2018,Instagram,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003182,1/15/2018,Facebook,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003183,1/15/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003184,1/15/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003185,1/15/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003186,1/15/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003187,1/15/2018,Push,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003188,1/16/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003189,1/16/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003190,1/16/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003191,1/16/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003192,1/16/2018,Facebook,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003193,1/16/2018,Instagram,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003194,1/16/2018,Instagram,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003195,1/17/2018,Facebook,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003196,1/17/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003197,1/17/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003198,1/17/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003199,1/17/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003200,1/17/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003201,1/17/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003202,1/18/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003203,1/18/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003204,1/18/2018,Push,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003205,1/18/2018,Facebook,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003206,1/18/2018,Instagram,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003207,1/18/2018,Instagram,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003208,1/18/2018,Facebook,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003209,1/19/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003210,1/19/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003211,1/19/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003212,1/19/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003213,1/19/2018,Push,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003214,1/19/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003215,1/19/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003216,1/20/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003217,1/20/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003218,1/20/2018,Facebook,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003219,1/20/2018,Instagram,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003220,1/20/2018,Instagram,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003221,1/20/2018,Facebook,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003222,1/20/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003223,1/21/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003224,1/21/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003225,1/21/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003226,1/21/2018,Push,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003227,1/21/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003228,1/21/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003229,1/21/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003230,1/22/2018,Push,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003231,1/22/2018,Facebook,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003232,1/22/2018,Instagram,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003233,1/22/2018,Instagram,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003234,1/22/2018,Facebook,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003235,1/22/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003236,1/22/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003237,1/23/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003238,1/23/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003239,1/23/2018,Push,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003240,1/23/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003241,1/23/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003242,1/23/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003243,1/23/2018,Push,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003244,1/24/2018,Facebook,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003245,1/24/2018,Instagram,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003246,1/24/2018,Instagram,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003247,1/24/2018,Facebook,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003248,1/24/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003249,1/24/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003250,1/24/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003251,1/24/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003252,1/25/2018,Push,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003253,1/25/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003254,1/25/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003255,1/25/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003256,1/25/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003257,1/25/2018,Facebook,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003258,1/25/2018,Instagram,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003259,1/26/2018,Instagram,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003260,1/26/2018,Facebook,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003261,1/26/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003262,1/26/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003263,1/26/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003264,1/26/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003265,1/26/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003266,1/27/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003267,1/27/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003268,1/27/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003269,1/27/2018,Push,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003270,1/27/2018,Facebook,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003271,1/27/2018,Instagram,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003272,1/27/2018,Instagram,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003273,1/28/2018,Facebook,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003274,1/28/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003275,1/28/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003276,1/28/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003277,1/28/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003278,1/28/2018,Push,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003279,1/28/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003280,1/29/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003281,1/29/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003282,1/29/2018,Push,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003283,1/29/2018,Facebook,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003284,1/29/2018,Instagram,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003285,1/29/2018,Instagram,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003286,1/29/2018,Facebook,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003287,1/30/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003288,1/30/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003289,1/30/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003290,1/30/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003291,1/30/2018,Push,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003292,1/30/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003293,1/30/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003294,1/31/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003295,1/31/2018,Push,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003296,1/31/2018,Facebook,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003297,1/31/2018,Instagram,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003298,1/31/2018,Instagram,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003299,1/31/2018,Facebook,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003300,1/31/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003301,1/1/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003302,1/1/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003303,1/1/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003304,1/1/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003305,1/1/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003306,1/1/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003307,1/1/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003308,1/2/2018,Push,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003309,1/2/2018,Facebook,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003310,1/2/2018,Instagram,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003311,1/2/2018,Instagram,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003312,1/2/2018,Facebook,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003313,1/2/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003314,1/2/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003315,1/3/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003316,1/3/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003317,1/3/2018,Push,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003318,1/3/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003319,1/3/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003320,1/3/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003321,1/3/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003322,1/4/2018,Facebook,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003323,1/4/2018,Instagram,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003324,1/4/2018,Instagram,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003325,1/4/2018,Facebook,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003326,1/4/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003327,1/4/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003328,1/4/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003329,1/5/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003330,1/5/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003331,1/5/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003332,1/5/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003333,1/5/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003334,1/5/2018,Push,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003335,1/5/2018,Facebook,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003336,1/6/2018,Instagram,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003337,1/6/2018,Instagram,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003338,1/6/2018,Facebook,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003339,1/6/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003340,1/6/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003341,1/6/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003342,1/6/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003343,1/7/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003344,1/7/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003345,1/7/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003346,1/7/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003347,1/7/2018,Push,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003348,1/7/2018,Facebook,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003349,1/8/2018,Instagram,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003350,1/8/2018,Instagram,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003351,1/8/2018,Facebook,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003352,1/8/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003353,1/8/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003354,1/8/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003355,1/8/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003356,1/9/2018,Push,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003357,1/9/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003358,1/9/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003359,1/9/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003360,1/9/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003361,1/9/2018,Facebook,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003362,1/9/2018,Instagram,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003363,1/10/2018,Instagram,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003364,1/10/2018,Facebook,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003365,1/10/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003366,1/10/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003367,1/10/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003368,1/10/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003369,1/10/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003370,1/11/2018,House Ads,control,FALSE,English,Arabic,55+ years,,,TRUE,,,No
a100003371,1/11/2018,House Ads,control,FALSE,English,Spanish,0-18 years,,,TRUE,,,No
a100003372,1/11/2018,House Ads,control,FALSE,English,Arabic,19-24 years,,,TRUE,,,No
a100003373,1/11/2018,Push,control,FALSE,English,Spanish,0-18 years,,,TRUE,,,No
a100003374,1/11/2018,Facebook,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003375,1/11/2018,Instagram,control,FALSE,English,Arabic,24-30 years,,,TRUE,,,No
a100003376,1/11/2018,Instagram,control,FALSE,English,Spanish,30-36 years,,,TRUE,,,No
a100003377,1/12/2018,Facebook,control,FALSE,English,Arabic,36-45 years,,,TRUE,,,No
a100003378,1/12/2018,House Ads,control,FALSE,English,Spanish,45-55 years,,,TRUE,,,No
a100003379,1/12/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003380,1/12/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003381,1/12/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003382,1/12/2018,Push,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003383,1/12/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003384,1/13/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003385,1/13/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003386,1/13/2018,Push,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003387,1/13/2018,Facebook,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003388,1/13/2018,Instagram,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003389,1/13/2018,Instagram,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003390,1/13/2018,Facebook,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003391,1/14/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003392,1/14/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003393,1/14/2018,House Ads,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003394,1/14/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003395,1/14/2018,Push,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003396,1/14/2018,House Ads,control,FALSE,English,Arabic,45-55 years,,,TRUE,,,No
a100003397,1/14/2018,House Ads,control,FALSE,English,Spanish,55+ years,,,TRUE,,,No
a100003398,1/15/2018,House Ads,control,FALSE,English,Arabic,55+ years,,,TRUE,,,No
a100003399,1/15/2018,Push,control,FALSE,English,Spanish,55+ years,,,TRUE,,,No
a100003400,1/15/2018,Facebook,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003401,1/15/2018,Instagram,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003402,1/15/2018,Instagram,control,FALSE,English,English,24-30 years,,,TRUE,,,Yes
a100003403,1/15/2018,Facebook,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003404,1/15/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003405,1/16/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003406,1/16/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003407,1/16/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003408,1/16/2018,Push,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003409,1/16/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003410,1/16/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003411,1/16/2018,House Ads,control,FALSE,English,Arabic,0-18 years,,,TRUE,,,No
a100003412,1/17/2018,Push,control,FALSE,English,Spanish,19-24 years,,,TRUE,,,No
a100003413,1/17/2018,Facebook,control,FALSE,English,Arabic,24-30 years,,,TRUE,,,No
a100003414,1/17/2018,Instagram,control,FALSE,English,Spanish,30-36 years,,,TRUE,,,No
a100003415,1/17/2018,Instagram,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003416,1/17/2018,Facebook,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003417,1/17/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003418,1/17/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003419,1/18/2018,House Ads,control,FALSE,English,Arabic,55+ years,,,TRUE,,,No
a100003420,1/18/2018,House Ads,control,FALSE,English,Spanish,0-18 years,,,TRUE,,,No
a100003421,1/18/2018,Push,control,FALSE,English,Arabic,19-24 years,,,TRUE,,,No
a100003422,1/18/2018,House Ads,control,FALSE,English,Spanish,24-30 years,,,TRUE,,,No
a100003423,1/18/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003424,1/18/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003425,1/18/2018,Push,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003426,1/19/2018,Facebook,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003427,1/19/2018,Instagram,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003428,1/19/2018,Instagram,control,FALSE,English,Arabic,55+ years,,,TRUE,,,No
a100003429,1/19/2018,Facebook,control,FALSE,English,Spanish,0-18 years,,,TRUE,,,No
a100003430,1/19/2018,House Ads,control,FALSE,English,Arabic,19-24 years,,,TRUE,,,No
a100003431,1/19/2018,House Ads,control,FALSE,English,Spanish,24-30 years,,,TRUE,,,No
a100003432,1/19/2018,House Ads,control,FALSE,English,English,30-36 years,,,TRUE,,,Yes
a100003433,1/20/2018,House Ads,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003434,1/20/2018,Push,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003435,1/20/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003436,1/20/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003437,1/20/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003438,1/20/2018,Push,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003439,1/20/2018,Facebook,control,FALSE,English,Arabic,19-24 years,,,TRUE,,,No
a100003440,1/21/2018,Instagram,control,FALSE,English,Spanish,24-30 years,,,TRUE,,,No
a100003441,1/21/2018,Instagram,control,FALSE,English,Arabic,30-36 years,,,TRUE,,,No
a100003442,1/21/2018,Facebook,control,FALSE,English,Spanish,36-45 years,,,TRUE,,,No
a100003443,1/21/2018,House Ads,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003444,1/21/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003445,1/21/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003446,1/21/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003447,1/22/2018,Push,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
a100003448,1/22/2018,House Ads,control,FALSE,English,English,19-24 years,,,TRUE,,,Yes
a100003449,1/22/2018,House Ads,control,FALSE,English,Arabic,0-18 years,,,TRUE,,,No
a100003450,1/22/2018,House Ads,control,FALSE,English,Spanish,19-24 years,,,TRUE,,,No
a100003451,1/22/2018,Push,control,FALSE,English,Arabic,24-30 years,,,TRUE,,,No
a100003452,1/22/2018,Facebook,control,FALSE,English,Spanish,30-36 years,,,TRUE,,,No
a100003453,1/22/2018,Instagram,control,FALSE,English,English,36-45 years,,,TRUE,,,Yes
a100003454,1/23/2018,Instagram,control,FALSE,English,English,45-55 years,,,TRUE,,,Yes
a100003455,1/23/2018,Facebook,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003456,1/23/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003457,1/23/2018,House Ads,control,FALSE,English,English,55+ years,,,TRUE,,,Yes
a100003458,1/23/2018,House Ads,control,FALSE,English,English,0-18 years,,,TRUE,,,Yes
